customer_id;Year_Birth;Education;Marital_Status;Income;MntWines;MntFruits;MntMeatProducts;MntFishProducts;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth
4547;1960;Graduation;Together;13672.0;6;2;9;2;1;0;3;8
6815;1980;2n Cycle;Married;96547.0;448;21;125;52;7;6;8;2
4122;1975;Graduation;Married;79205.0;504;23;117;179;6;5;4;4
10841;1975;PhD;Together;56559.0;226;22;133;41;4;3;8;4
5370;1973;PhD;Married;32644.0;239;3;141;0;7;1;6;8
176;1980;2n Cycle;Single;67506.0;90;38;67;33;4;1;6;3
4860;1970;Graduation;Single;24206.0;7;2;8;3;1;0;3;6
10757;1967;PhD;Divorced;28420.0;4;2;5;2;1;0;2;6
4023;1970;Graduation;Married;22979.0;16;17;19;20;3;2;2;8
6679;1966;Graduation;Single;33279.0;10;3;3;0;0;0;3;3
9923;1972;Master;Single;46423.0;68;0;16;0;2;0;4;7
7181;1977;Graduation;Married;30368.0;35;0;13;2;2;0;3;8
3599;1970;Graduation;Married;63684.0;575;80;428;208;8;4;8;5
405;1964;Graduation;Divorced;41638.0;315;0;31;4;5;5;3;8
6870;1959;PhD;Divorced;68805.0;182;2;49;17;3;1;7;2
832;1966;PhD;Together;65814.0;561;14;113;10;8;2;10;5
2002;1958;Graduation;Divorced;71964.0;587;51;932;180;5;6;5;3
3657;1986;Graduation;Single;39146.0;94;1;33;13;4;0;4;8
500;1977;Graduation;Together;96876.0;908;43;735;40;7;7;9;2
1951;1981;Basic;Married;34445.0;228;122;122;208;11;2;8;9
3262;1958;Graduation;Single;68281.0;995;112;417;42;2;9;13;5
4102;1975;2n Cycle;Married;37284.0;11;1;2;2;0;0;3;6
7042;1983;Graduation;Married;36790.0;3;3;14;15;2;1;2;9
10598;1967;Graduation;Together;27943.0;12;1;16;4;2;0;3;8
255;1951;Graduation;Divorced;22263.0;17;0;2;0;1;0;3;6
2375;1972;Graduation;Together;30261.0;8;0;5;0;0;0;3;8
9829;1978;Graduation;Together;28587.0;22;4;17;12;2;0;4;6
6214;1982;Master;Married;43815.0;14;10;29;4;2;0;3;6
4954;1956;Graduation;Married;48195.0;106;27;68;52;4;2;5;6
7861;1952;Master;Married;77027.0;820;57;242;45;8;3;6;4
4837;1965;PhD;Married;71322.0;753;43;226;69;8;5;13;4
9423;1979;Master;Married;32765.0;13;3;17;7;2;0;4;5
4198;1965;Graduation;Together;29672.0;9;1;3;0;0;0;3;6
153;1953;Graduation;Divorced;23272.0;19;3;6;4;1;0;3;4
9323;1949;Master;Together;49912.0;520;8;223;32;10;5;7;8
10001;1985;2n Cycle;Together;7500.0;5;17;17;13;2;1;3;9
3945;1947;PhD;Widow;68117.0;618;44;215;0;11;8;4;6
3799;1955;Graduation;Married;67225.0;315;35;322;46;7;2;11;5
8625;1976;Graduation;Married;17649.0;15;1;23;0;3;0;3;8
3491;1975;Graduation;Together;55914.0;384;60;364;119;11;6;8;7
983;1984;Graduation;Married;40059.0;110;29;92;28;6;2;3;8
9119;1950;Graduation;Together;60905.0;208;17;76;36;3;3;7;2
4786;1977;Graduation;Married;75330.0;555;82;257;93;10;3;12;6
5872;1951;Graduation;Single;60689.0;240;90;216;63;4;4;10;3
6568;1984;Graduation;Married;38680.0;11;0;36;15;2;0;3;7
5628;1982;Graduation;Together;61416.0;848;154;323;201;10;3;10;6
5631;1991;Graduation;Single;49767.0;202;47;197;55;5;4;8;4
4974;1970;Graduation;Single;83273.0;433;89;650;16;4;6;9;7
8416;1981;Graduation;Married;29009.0;6;6;15;10;2;0;3;6
5454;1979;Master;Married;45057.0;37;0;7;3;2;0;3;5
4095;1971;Graduation;Married;37150.0;167;37;64;49;4;3;6;7
5474;1970;Graduation;Single;43020.0;45;7;99;4;4;1;4;6
4268;1959;Graduation;Married;53154.0;129;0;21;0;3;1;4;4
10701;1973;Graduation;Married;65308.0;713;0;264;120;7;8;12;4
3507;1970;Graduation;Single;76467.0;676;161;426;210;2;5;5;6
2079;1947;2n Cycle;Married;81044.0;450;26;535;73;5;6;10;1
626;1951;Graduation;Married;32871.0;22;2;12;0;1;0;3;4
4426;1975;Graduation;Single;55801.0;367;4;51;6;7;2;6;7
2591;1959;Graduation;Widow;76320.0;526;35;214;69;6;3;4;2
10509;1955;Master;Single;36927.0;51;0;16;0;3;0;3;8
6382;1953;Graduation;Together;48794.0;25;0;11;3;1;0;3;4
6673;1965;Graduation;Single;23478.0;28;6;27;12;3;0;3;8
7441;1973;Graduation;Divorced;71128.0;958;159;447;20;2;10;12;7
1071;1976;PhD;Divorced;70179.0;532;88;168;69;7;3;13;5
10061;1950;Graduation;Married;59462.0;724;17;143;0;9;2;12;7
7187;1969;Master;Together;;375;42;48;94;4;10;4;3
8775;1969;Graduation;Together;38361.0;39;0;56;20;3;1;3;7
1612;1981;PhD;Single;;23;0;15;0;3;0;3;6
2345;1982;PhD;Together;70038.0;587;54;348;71;4;4;8;2
322;1978;Graduation;Together;42554.0;29;1;11;0;2;0;3;4
10897;1974;Graduation;Married;67445.0;757;80;217;29;9;6;12;6
123;1951;Graduation;Widow;67046.0;544;35;133;23;4;5;4;2
6103;1948;Graduation;Married;42192.0;40;15;15;17;2;1;3;4
7899;1952;PhD;Married;77610.0;1245;33;332;21;4;7;4;7
10500;1984;Graduation;Married;31761.0;19;1;20;16;3;0;4;5
1655;1979;Graduation;Together;34350.0;16;3;15;2;1;0;3;7
2406;1949;Graduation;Together;54591.0;376;4;94;12;6;2;8;5
2712;1956;Graduation;Married;71866.0;184;178;178;103;6;3;10;3
5517;1969;Graduation;Married;25293.0;15;0;11;0;1;1;2;8
10643;1987;PhD;Single;42000.0;124;83;267;85;5;2;11;5
2254;1983;Graduation;Married;69520.0;627;120;414;121;9;6;5;5
10281;1970;Graduation;Divorced;64713.0;180;60;241;13;5;5;7;4
6958;1977;Master;Married;27889.0;14;0;4;0;1;1;2;6
954;1960;Basic;Widow;22123.0;3;3;24;34;2;1;3;5
5079;1971;Graduation;Married;;71;1;16;0;2;1;3;8
10339;1954;Master;Together;;161;0;22;0;4;1;4;6
4643;1973;Graduation;Married;27803.0;8;26;46;38;3;0;4;8
3117;1955;Graduation;Single;;264;0;21;12;6;1;5;7
6497;1960;Graduation;Married;51651.0;293;6;23;13;6;2;5;8
5396;1988;Graduation;Married;68487.0;758;12;385;33;9;7;13;4
5250;1943;Master;Widow;;532;126;490;164;5;5;11;1
1052;1969;Graduation;Married;56796.0;656;38;161;62;8;9;7;7
2802;1992;2n Cycle;Married;87000.0;196;25;607;67;4;6;7;2
6343;1959;Graduation;Married;79823.0;835;73;380;114;6;9;7;2
6507;1980;Graduation;Single;30828.0;16;11;15;2;1;1;4;3
7901;1971;Master;Married;34109.0;9;1;5;2;0;0;3;4
4865;1974;Master;Divorced;53367.0;229;7;140;10;5;1;8;7
2686;1969;Basic;Together;22390.0;0;1;4;15;1;0;2;7
3107;1976;Graduation;Together;71322.0;121;24;124;24;4;1;7;2
7734;1993;Graduation;Absurd;79244.0;471;102;125;212;4;10;7;1
1146;1949;Master;Together;49912.0;520;8;223;32;10;5;7;8
11031;1950;PhD;Married;48699.0;26;1;10;2;1;0;3;5
7428;1975;Graduation;Together;80144.0;240;132;445;250;3;7;8;1
975;1956;Graduation;Single;54252.0;178;4;26;8;4;1;5;6
1103;1976;Master;Married;81929.0;1486;55;278;49;4;4;10;6
3422;1975;Graduation;Married;76068.0;1115;12;128;33;2;3;4;6
1055;1976;Master;Married;53204.0;29;0;8;2;1;0;3;4
6544;1949;PhD;Together;67911.0;529;0;356;63;6;7;11;3
1241;1984;2n Cycle;Married;14796.0;13;3;8;7;1;0;3;9
2909;1974;PhD;Married;78128.0;934;24;230;16;8;4;6;3
5802;1972;Basic;Married;14188.0;2;7;11;16;2;0;4;6
1407;1986;Basic;Married;20425.0;4;12;5;3;2;0;3;7
6183;1962;Master;Married;58646.0;62;1;44;6;2;1;4;4
340;1970;Graduation;Divorced;72967.0;158;35;179;0;7;2;8;5
5991;1949;Master;Married;48150.0;173;2;39;3;5;1;4;7
3104;1961;Graduation;Single;82332.0;830;59;968;51;5;3;12;2
9729;1955;Graduation;Widow;58275.0;189;10;253;56;8;2;7;7
1008;1981;PhD;Together;44953.0;728;17;133;11;7;3;13;6
11091;1953;Graduation;Together;34587.0;7;2;9;2;1;0;3;4
3969;1974;Master;Together;43018.0;35;4;17;7;2;2;2;5
1916;1954;Master;Married;45736.0;188;3;180;20;7;1;6;7
9907;1969;Master;Together;66476.0;742;28;152;25;6;8;10;4
87;1981;2n Cycle;Married;27733.0;0;7;5;26;2;0;3;7
8659;1952;PhD;Together;69805.0;750;71;174;13;6;8;11;2
6262;1962;Master;Single;72217.0;816;42;450;55;3;10;8;2
6147;1971;Graduation;Divorced;25818.0;5;2;8;2;0;1;2;7
8832;1976;Master;Together;37509.0;37;5;56;12;3;0;4;7
10067;1976;2n Cycle;Together;25176.0;4;0;4;0;1;0;2;7
7532;1980;Graduation;Married;43586.0;99;2;11;4;3;0;4;8
4915;1956;2n Cycle;Married;53230.0;176;72;98;136;5;2;12;5
2115;1957;Graduation;Together;50116.0;54;0;10;0;1;0;4;5
2088;1972;Graduation;Together;84906.0;997;15;414;99;5;6;12;2
2493;1966;Graduation;Married;61286.0;356;0;107;19;7;1;8;5
6292;1986;PhD;Married;82333.0;1311;0;359;46;4;3;10;2
1631;1965;PhD;Together;65220.0;890;63;292;0;8;4;7;6
10104;1974;Graduation;Together;33590.0;4;0;2;0;1;0;2;7
3006;1976;Graduation;Divorced;30992.0;17;0;14;7;1;0;3;7
3919;1976;Master;Single;72309.0;960;0;883;50;5;6;8;3
11181;1949;PhD;Married;156924.0;2;1;2;1;0;0;0;0
642;1980;Basic;Married;16005.0;1;3;2;20;2;1;2;8
4369;1957;Master;Absurd;65487.0;240;67;500;199;3;5;6;2
10127;1965;Graduation;Married;58692.0;301;11;61;4;8;2;4;7
271;1969;Graduation;Widow;40590.0;154;0;50;6;3;4;3;6
4973;1970;Graduation;Single;20587.0;2;3;6;4;1;1;2;7
2948;1954;Master;Divorced;62637.0;104;12;48;4;2;2;5;2
2715;1966;Master;Divorced;29435.0;70;3;37;4;3;2;2;9
10432;1974;Graduation;Divorced;19346.0;2;0;9;3;1;0;3;8
9216;1971;Graduation;Married;35788.0;23;2;11;3;2;0;3;6
7124;1968;Graduation;Divorced;36997.0;43;4;12;8;2;1;4;5
9727;1957;Graduation;Married;23539.0;4;24;11;16;2;0;4;6
5136;1973;Graduation;Single;65333.0;654;7;92;0;9;4;8;6
9790;1957;Graduation;Single;78499.0;912;72;170;47;11;3;4;4
1818;1971;PhD;Together;29732.0;25;0;8;0;2;0;2;9
1100;1960;Master;Together;41275.0;24;4;22;0;3;1;3;5
7873;1973;PhD;Together;63516.0;141;11;114;15;4;1;7;5
10609;1962;PhD;Married;42769.0;71;0;13;3;1;1;4;4
6950;1958;Master;Married;49572.0;35;1;16;0;2;0;3;7
7233;1972;Graduation;Married;69209.0;496;32;849;229;5;3;6;4
9481;1976;Graduation;Married;17148.0;9;9;11;13;3;1;3;8
7699;1969;Graduation;Widow;40590.0;154;0;50;6;3;4;3;6
2711;1976;Master;Together;30560.0;9;1;5;4;1;0;3;7
8933;1983;2n Cycle;Married;32146.0;26;3;23;4;2;0;4;6
8726;1964;2n Cycle;Divorced;41713.0;77;8;44;10;3;1;4;6
1515;1975;Master;Together;34176.0;11;2;7;4;1;0;3;3
5186;1955;PhD;Married;58482.0;576;7;115;19;7;4;9;6
10157;1965;Graduation;Single;59686.0;89;15;89;34;4;1;6;4
5667;1964;PhD;Married;60896.0;1013;30;399;60;9;10;4;6
902;1980;Graduation;Together;62994.0;224;12;48;4;6;2;4;6
977;1957;Graduation;Together;47320.0;200;19;111;50;5;1;8;6
7313;1949;2n Cycle;Widow;74859.0;570;73;614;133;6;5;11;3
7600;1992;Basic;Single;15253.0;1;3;3;8;1;0;3;7
9706;1974;PhD;Single;31560.0;62;1;20;4;2;1;3;8
2429;1954;Graduation;Divorced;72071.0;531;69;300;150;5;4;8;2
3520;1990;Master;Single;91172.0;162;28;818;0;4;3;7;3
10394;1984;Graduation;Married;90000.0;675;144;133;94;4;8;5;1
4548;1981;Graduation;Single;41967.0;23;4;10;0;1;0;3;4
9362;1965;Graduation;Single;69263.0;492;5;32;13;9;1;7;6
3968;1970;2n Cycle;Divorced;65706.0;918;10;129;13;11;3;12;7
4084;1975;Graduation;Together;60934.0;224;155;155;192;6;4;11;4
6721;1951;Graduation;Married;71965.0;572;19;286;50;6;3;5;3
2829;1955;Graduation;Married;65210.0;626;0;70;0;9;3;8;6
1772;1975;PhD;Married;79174.0;1074;37;518;193;5;6;7;2
1544;1967;Master;Divorced;81380.0;741;68;689;224;4;2;10;2
492;1973;PhD;YOLO;48432.0;322;3;50;4;7;1;6;8
4377;1971;Graduation;Married;52914.0;254;10;44;30;7;3;3;7
4541;1955;Graduation;Together;38946.0;116;6;82;6;3;1;6;5
1321;1974;Graduation;Married;26067.0;22;2;18;0;3;0;3;8
8858;1972;PhD;Married;44325.0;516;0;21;0;8;2;7;8
3266;1964;Graduation;Married;42523.0;14;36;11;3;1;1;4;2
11187;1978;Basic;Single;26487.0;2;8;10;12;2;1;3;5
8207;1957;2n Cycle;Married;53233.0;28;0;9;3;1;0;3;4
9723;1960;Graduation;Married;67716.0;530;142;217;62;7;4;13;5
2666;1972;Master;Married;76234.0;519;50;167;130;8;3;11;3
5721;1956;PhD;Married;84117.0;611;76;749;59;7;10;6;2
10652;1957;Master;Together;65487.0;240;67;500;199;3;5;6;2
1646;1972;Basic;Married;25224.0;4;9;12;11;1;1;3;3
4418;1983;Master;Single;89616.0;671;47;655;145;7;5;12;2
2656;1971;Graduation;Divorced;40851.0;23;1;7;0;1;1;2;7
7990;1947;Graduation;Married;27469.0;9;1;2;3;0;0;3;6
8722;1957;2n Cycle;Married;82347.0;556;54;845;202;7;7;10;3
7118;1957;Graduation;Married;73803.0;833;80;363;52;9;5;6;6
2980;1952;Master;Single;8820.0;12;0;13;4;3;0;3;8
1839;1974;Graduation;Single;43322.0;56;7;48;10;3;0;4;7
10722;1973;Graduation;Together;55593.0;293;8;124;11;6;6;3;6
2632;1954;Graduation;Married;50501.0;297;0;38;13;5;4;4;6
9014;1975;Graduation;Married;37085.0;39;1;16;2;3;0;3;8
7620;1990;Basic;Single;16185.0;5;11;16;21;2;2;2;8
10968;1969;Graduation;Single;57731.0;266;21;300;65;8;8;6;6
11133;1973;PhD;YOLO;48432.0;322;3;50;4;7;1;6;8
2736;1978;Graduation;Married;73807.0;366;124;156;71;5;5;11;2
1876;1990;Graduation;Married;18929.0;32;0;8;23;1;0;4;6
5959;1968;Graduation;Single;35893.0;158;0;23;0;3;1;5;8
1092;1980;Graduation;Married;61014.0;269;129;495;182;9;3;4;7
4333;1954;Graduation;Together;32144.0;41;0;10;0;2;1;3;7
3850;1963;Basic;Together;14918.0;3;3;3;15;1;0;3;6
6168;1963;Graduation;Divorced;45146.0;33;0;5;0;1;1;2;4
607;1955;2n Cycle;Divorced;41769.0;302;29;131;32;8;1;7;8
10469;1981;Graduation;Together;88325.0;519;71;860;93;6;2;9;2
6983;1950;Master;Divorced;38054.0;23;2;17;2;2;0;3;7
3661;1995;2n Cycle;Single;80617.0;594;51;631;72;4;6;8;2
9303;1976;Graduation;Married;5305.0;12;4;7;1;1;0;0;13
692;1954;Graduation;Together;36807.0;4;2;5;0;1;0;2;6
736;1983;Graduation;Together;28427.0;18;3;19;3;2;0;3;8
9589;1948;PhD;Widow;82032.0;332;194;377;149;4;6;7;1
4838;1978;Graduation;Together;22775.0;5;1;8;0;1;0;2;8
9246;1985;Master;Together;40101.0;171;3;129;26;6;1;6;7
6261;1979;Graduation;Married;58025.0;270;31;88;11;3;2;10;4
7366;1982;Master;Single;75777.0;712;26;538;69;3;6;11;1
10659;1979;2n Cycle;Together;7500.0;2;8;11;3;3;2;2;7
1448;1963;Master;Married;33562.0;21;12;12;0;2;0;4;4
4286;1970;PhD;Single;57642.0;580;6;58;8;7;6;6;4
4749;1968;Graduation;Together;58554.0;368;24;68;38;8;2;6;7
4478;1979;Graduation;Married;63777.0;457;5;106;15;11;1;6;8
4201;1962;Graduation;Single;57967.0;229;7;137;4;4;2;8;5
8720;1978;2n Cycle;Together;;32;2;1607;12;0;0;1;0
10084;1972;Graduation;Married;24434.0;3;2;8;20;2;1;2;7
7004;1984;Graduation;Single;11012.0;24;3;26;7;3;1;2;9
9817;1970;Master;Single;44802.0;853;10;143;13;9;4;12;8
8080;1986;Graduation;Single;26816.0;5;1;6;3;0;0;3;4
9432;1977;Graduation;Together;666666.0;9;14;18;8;3;1;3;6
8372;1974;Graduation;Married;34421.0;3;3;7;6;1;0;2;7
10870;1967;Graduation;Married;61223.0;709;43;182;42;9;3;4;5
4001;1946;PhD;Together;64014.0;406;0;30;0;8;2;5;7
7270;1981;Graduation;Divorced;56981.0;908;48;217;32;2;3;13;6
8235;1956;Master;Together;69245.0;428;30;214;80;6;5;10;3
9405;1954;PhD;Married;52869.0;84;3;61;2;3;1;4;7
